age,nationality,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_25_31,SEN,78390,78,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,SEN,false,False,FRA,True,NULL,False,12+,,Bois-d'Arcy,false
age_25_31,FRA,69009,69,STUDENT,,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,1,Lyon,false
age_53_59,FRA,95160,95,FREELANCER,STANDARD,MECHANICAL_ENGINEERING,,,,,,@sfr.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Montmorency,false
age_>60,AUT,1010,10,,STANDARD,,,,,,,@gmail.com,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,,Wien,false
age_32_38,ITA,35020,35,ITA_ENTREPRENEUR,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,BRUGINE,false
age_25_31,ESP,28036,28,CONSTRUCTION_REAL_ESTATE,,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Madrid,false
age_46_52,CZE,74310,74,,STANDARD,,,,,,,@hybl.net,False,True,FRA       ,,true,False,,NULL,NULL,False,0-2,,Les Houches,false
age_53_59,FR,75020,75,CEO,STANDARD,SPECIALIST_SERVICES,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,false
age_32_38,BRA,411 04,41,,STANDARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,SWE       ,BRA,false,False,SWE,True,True,False,0-2,1,Göteborg,false
age_32_38,FRA,92300,92,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Levallois-Perret,false
age_>60,ITA,00179,00,,,,,,,,,@gmail.com,False,True,ITA       ,,true,False,ITA,True,True,False,0-2,,Roma,false
age_18_24,FRA,91100,91,STUDENT,SMART,,GRANTS,,,,,@outlook.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,4+,Corbeil-Essonnes,false
age_39_45,USA,CF119NQ,CF,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,False,0-2,,Cardiff,false
age_25_31,ESP,08800,08,STUDENT,,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Vilanova I la geltru,false
age_39_45,UKR,01705,01,,,,,,,,,@inbox.ru,False,False,DEU       ,UKR,false,False,DEU,True,NULL,False,12+,,Freital,false
age_32_38,ITA,10051,10,ITA_SELF_EMPLOYED,,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,NULL,True,12+,,Avigliana,false
age_25_31,PHL,92120,92,,STANDARD,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@yahoo.com,False,False,FRA       ,PHL,false,False,NOR,False,False,False,0-2,3,Montrouge,false
age_53_59,FRA,60320,60,,SMART,,,,,,,@laposte.net,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Bethisy  saint Pierre Picard,false
age_18_24,DEU,49453,49,,STANDARD,,,,,,,@icloud.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Wetschen,false
age_46_52,ITA,20122,20,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Milano,false
age_18_24,ITA,57127,57,,,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Livorno,false
age_39_45,IND,44623,44,,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,DEU       ,IND,false,False,DEU,True,True,False,0-2,3,Herne,false
age_18_24,ESP,29008,29,UNEMPLOYED,,,,,,,,@outlook.es,False,False,ESP       ,,true,False,ESP,True,NULL,True,12+,,Malaga,false
age_46_52,NLD,4706 JR,47,,STANDARD,,,,,,,@home.nl,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,,Roosendaal,false
age_32_38,FRA,07820,07,FREELANCER,BUSINESS_BLACK,,,,,,,@gmail.com,False,False,ESP       ,,true,False,ESP,True,False,False,0-2,,Sant Antoni de Portmany,false
age_39_45,FRA,77190,77,,METAL_CARD_MONTHLY,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Dammarie-les-Lys,false
age_18_24,NLD,2523 CL,25,,,,,,,,,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,NULL,True,12+,,Den Haag,false
age_32_38,FRA,58200,58,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Cosne-Cours-sur-Loire,false
age_18_24,DEU,32423,32,FREELANCER,BUSINESS_CARD,OTHER_MANUFACTURING_INDUSTRY,EMPLOYMENT,,,,,@web.de,False,False,DEU       ,TUR,false,False,DEU,True,True,True,0-2,2,Minden,false
age_25_31,TCD,95100,95,,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,NULL,False,12+,,Argenteuil,false
age_25_31,ITA,80081,80,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Serrara Fontana,false
age_32_38,FRA,91230,91,,,,,,,,,@laposte.net,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,MONTGERON,false
age_25_31,NLD,2563 CA,25,,STANDARD,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,False,NLD       ,AUS,false,False,NLD,True,True,True,3-5,2,Den Haag,false
age_39_45,ATF,93390,93,,,,,,,,,@yahoo.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,False,12+,,Clichy sous bois,false
age_18_24,DEU,48565,48,FREELANCER,BUSINESS_SMART,RETAIL_TRADE,FAMILY_INCOME,,,,,@yahoo.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Steinfurt,false
age_32_38,FRA,49100,49,STUDENT,,,,,,,,@hotmail.com,False,False,FRA       ,,true,False,,NULL,NULL,True,12+,,Angers,false
age_25_31,FRA,13120,13,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Gardanne,false
age_32_38,IND,1185AL,11,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,NLD       ,,true,False,,NULL,True,False,12+,,Amstelveen,false
age_>60,ISL,9000-684,90,,STANDARD,,,,,,,@simnet.is,False,False,PRT       ,ISL,false,False,PRT,True,False,False,0-2,,Funchal,false
age_32_38,FRA,59360,59,,,,,,,,,@laposte.net,False,False,FRA       ,,true,False,FRA,True,NULL,True,12+,,Le Cateau-Cambrésis,false
age_25_31,EGY,81735,81,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,München,false
age_39_45,NLD,13409,13,EMPLOYEE,STANDARD,,,,,,,@hotmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Berlin,false
age_>60,DEU,39387,39,PENSIONER,STANDARD,,PENSION,,,,,@hotmail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Oschersleben (Bode),false
age_39_45,VEN,33001,33,FREELANCER,,,,,,,,@yahoo.es,False,False,ESP       ,RUS,false,False,ESP,True,True,False,0-2,2,Oviedo,false
age_25_31,UKR,12205,12,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,True,DEU,True,True,False,12+,,Berlin,false
age_>60,ITA,60027,60,,,,,,,,,@libero.it,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Osimo,false
age_>60,ESP,44145,44,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,Dortmund,false
age_32_38,MAR,75018,75,FREELANCER,,WHOLESALE_TRADE,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,MAR,false,False,FRA,True,True,False,9-11,3,Paris,false
age_25_31,ITA,00048,00,,STANDARD,,,,,,,@icloud.com,False,False,ITA       ,,true,False,ITA,True,True,True,0-2,,Nettuno,false
age_18_24,ITA,84025,84,ITA_EMPLOYEE_PRIVATE_SECTOR,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,Eboli,false
age_53_59,ITA,19125,19,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,False,True,0-2,,La Spezia,false
age_39_45,FRA,91000,91,,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Evry-Courcouronnes,false
age_18_24,DEU,87527,87,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,True,0-2,,Sonthofen,false
age_25_31,FRA,33000,33,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Bordeaux,false
age_>60,DEU,09243,09,FREELANCER_OTHER,,,,,,,,@chemonline.de,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Niederfrohna,false
age_32_38,DEU,15711,15,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,,NULL,NULL,True,12+,,Königs Wusterhausen,false
age_25_31,MLI,95190,95,STUDENT,,,,,,,,@gmail.com,False,False,FRA       ,,true,False,,NULL,NULL,False,12+,,Goussainville,false
age_18_24,FRA,65600,65,FREELANCER,,TRADE_IN_MOTOR_VEHICLES,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Semeac,false
age_32_38,ESP,41720,41,,STANDARD,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Los Palacios y Villafranca,false
age_18_24,DEU,69190,69,FREELANCER,,,FAMILY_INCOME,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,12+,3,Walldorf,false
age_46_52,FRA,31400,31,,,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Toulouse,false
age_39_45,GHA,75020,75,,,,,,,,,@yahoo.com,False,True,FRA       ,GHA,false,False,FRA,True,True,False,0-2,2,Paris,true
age_46_52,RUS,4260,42,,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,SVN       ,RUS,false,False,SVN,True,True,False,0-2,3,BLED,true
age_>60,FRA,94700,94,,,CONSTRUCTION,EMPLOYMENT,,,,,@free.fr,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Maisons Alfort,true
age_46_52,BGR,1081GG,10,,,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,True,NLD       ,MDA,false,False,RUS,False,False,False,0-2,1,Amsterdam,true
age_46_52,DZA,03182,03,SALES_MARKETING,,,,,,,,@gmail.com,False,True,ESP       ,DZA,false,False,DZA,False,False,False,0-2,,Torrevieja Alicante,true
age_18_24,FRA,93600,93,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Aulnay-sous-Bois,true
age_18_24,FRA,93110,93,,BLACK_CARD_MONTHLY,,,,,,,@mail.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Rosny-sous-Bois,true
age_46_52,FRA,44980,44,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Sainte-luce-sur-loire,true
age_53_59,TUR,44100,44,FREELANCER,BUSINESS_CARD,CONSTRUCTION,,,,,,@gmail.com,False,False,FRA       ,TUR,false,False,FRA,True,True,False,0-2,,Nantes,true
age_32_38,CIV,75019,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,True,False,0-2,,Paris,true
age_>60,ITA,70056,70,ITA_UNEMPLOYED,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,False,True,0-2,3,Molfetta,true
age_>60,DEU,13353,13,FREELANCER,FLEX_ACCOUNT_MONTHLY,MANAGEMENT_CONSULTANCY,CAPITAL_MARKET_INCOME,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,3-5,4+,Berlin,true
age_46_52,DZA,93230,93,UNEMPLOYED,STANDARD,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,FRA       ,DZA,false,False,FRA,True,True,False,0-2,2,Romainville,true
age_32_38,FRA,91160,91,,,,,,,,,@hotmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Ballainvilliers,true
age_53_59,FRA,78130,78,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Les Mureaux,true
age_39_45,RUS,03014,03,FREELANCER,BUSINESS_SMART,BANKING_AND_INSURANCE,INHERITANCE,,,,,@gmail.com,False,True,ESP       ,RUS,false,False,USA,False,False,False,0-2,3,Alicante (Alacant),true
age_46_52,ROU,55599,55,FREELANCER,BUSINESS_CARD,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@yahoo.com,False,True,DEU       ,ROU,false,False,GBR,False,False,False,0-2,2,Siefersheim,true
age_18_24,ESP,55133,55,FREELANCER,BUSINESS_BLACK,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,GRC       ,ESP,false,False,USA,False,False,False,0-2,2,Kalamaria,true
age_39_45,GRC,57019,57,,STANDARD,,,,,,,@gmail.com,False,False,GRC       ,GRC,true,False,GRC,True,True,True,0-2,,Thessaloniki dimos thermaikou N.epivates,true
age_18_24,FRA,91200,91,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,9-11,,athis-mons,true
age_>60,FRA,13390,13,,,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Auriol,true
age_18_24,FRA,93190,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,,Livry-Gargan,true
age_>60,DEU,07849,07,FREELANCER_OTHER,STANDARD,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,ESP,True,True,False,0-2,,Cala Llonga - Santa Eulalia,true
age_46_52,ITA,17100,17,,STANDARD,,,,,,,@gmail.com,False,False,ITA       ,,true,False,ITA,True,False,True,0-2,,Santuario,true
age_25_31,RUS,10133,10,FREELANCER,BUSINESS_CARD,TRADE_IN_MOTOR_VEHICLES,,,,,,@myrambler.ru,False,False,EST       ,GEO,false,False,POL,False,True,False,0-2,,Tallinn,true
age_25_31,FRA,59650,59,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,FREELANCER_ACTIVITY,@gmail.com,False,True,FRA       ,FRA,true,False,MAR,False,False,True,0-2,1,Villeneuve-d'Ascq,true
age_25_31,CHN,8002,80,FREELANCER,,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,,@gmail.com,False,True,CHE       ,CHN,false,False,USA,False,False,False,0-2,2,Zürich,true
age_39_45,GBR,Br5 2ae,Br,,STANDARD,,,,,,,@me.com,False,True,GBR       ,,true,False,GBR,True,True,True,12+,,Orpington,true
age_46_52,DEU,38108,38,FREELANCER,,LOGISTICS,,,,,,@n26.com_TEMP9757,False,True,ESP       ,,true,False,,NULL,True,False,0-2,,San Cristóbal de La Laguna,true
age_18_24,CHN,83115,83,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,DEU       ,CHN,false,False,DEU,True,False,False,0-2,3,neubeuern,true
age_39_45,FRA,95260,95,FREELANCER,,TRAVEL_AGENCIES,,,,,,@gmail.com,False,True,FRA       ,TUN,false,False,FRA,True,True,True,0-2,,Beaumont sur oise,true
age_32_38,NGA,07407,07,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,True,False,0-2,,Rudolstadt,true
age_39_45,POL,59-225,59,UNEMPLOYED,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,POL       ,POL,true,False,POL,True,True,True,0-2,2,Chojnów,true
age_32_38,ITA,00132,00,,,,,,,,,@tiscali.it,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Roma,true
age_18_24,FRA,75010,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_53_59,DEU,68167,68,,STANDARD,,,,,,,@googlemail.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,2,Mannheim,true
age_32_38,FRA,94370,94,UNEMPLOYED,,,SALARY,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,FRA,true,True,FRA,True,False,True,0-2,2,Sucy-en-Brie,true
age_46_52,ITA,10050,10,,,,,,,,,@alice.it,False,True,ITA       ,,true,False,ITA,True,True,True,0-2,,Coazze,true
age_>60,DEU,37242,37,,FLEX_ACCOUNT_MONTHLY,,,,,,,@aol.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,3-5,2,Bad Sooden-Allendorf,true
age_18_24,DEU,28203,28,,STANDARD,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,,@icloud.com,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Bremen,true
age_53_59,ESP,14900,14,DOMESTIC_SOCIAL_SERVICES,,,,,,,,@gmail.com,False,True,ESP       ,,true,False,ESP,True,True,True,0-2,,LUCENA,true
age_18_24,FRA,77100,77,,BLACK_CARD_MONTHLY,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,EMPLOYMENT,,,,,@gmx.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Meaux,true
age_46_52,CHE,75011,75,FREELANCER,STANDARD,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,,@yahoo.com,False,False,FRA       ,CHE,false,False,FRA,True,False,False,0-2,2,Paris,true
age_18_24,FRA,59120,59,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Loos,true
age_25_31,BGR,1171 PR,11,FREELANCER,SMART,CONSTRUCTION,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,NLD       ,BGR,false,False,NLD,True,True,False,0-2,3,Badhoevedorp,true
age_46_52,PRT,87000,87,FREELANCER,,VEHICLE_TRADE_AND_SERVICES,ASSET_SALES,,,,,@gmail.com,False,True,FRA       ,PRT,false,False,PRT,False,False,False,0-2,2,Limoges,true
age_25_31,DEU,86343,86,,,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,DEU,true,False,FRA,False,False,True,0-2,2,königsbrunn,true
age_25_31,RUS,1084,10,FREELANCER,BUSINESS_CARD,TELECOMMUNICATIONS,,,,,,@gmail.com,False,False,NOR       ,,true,False,NOR,True,True,False,0-2,,Oslo,true
age_18_24,BEL,2970,29,,,,,,,,,@protonmail.com,False,True,BEL       ,BEL,true,False,BEL,True,NULL,True,12+,,Schilde,true
age_25_31,PRT,4585-002,45,,METAL_CARD_MONTHLY,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,,@gmail.com,False,False,PRT       ,PRT,true,False,FRA,False,False,True,0-2,1,Peredes,true
age_18_24,IND,D04V1W8,D0,FREELANCER,,FINANCIAL_SERVICES,,,,,,@gmail.com,False,True,IRL       ,IND,false,False,IND,False,False,False,0-2,2,Dublin 4 Belfield,true
age_25_31,FRA,75012,75,LEAD,STANDARD,,,,,,,@outlook.fr,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Paris,true
age_46_52,FRA,92283,92,,STANDARD,,,,,,,@t-online.de,False,False,DEU       ,,true,False,DEU,True,True,False,12+,3,Lauterhofen,true
age_39_45,CIV,6240,62,,METAL_CARD_MONTHLY,,,,,,,@outlook.fr,False,False,BEL       ,CIV,false,False,BEL,True,False,False,0-2,,Farciennes,true
age_53_59,FRA,57560,57,,METAL_CARD_MONTHLY,MEDIA_TECHNOLOGY_AND_CONSULTING,SALARY,BETWEEN_1001_AND_2500_EURO,EUROPE,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,FRA,true,False,GBR,False,True,True,3-5,1,Voyer,true
age_18_24,FRA,75011,75,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_25_31,NLD,1102 TP,11,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Amsterdam,true
age_53_59,DEU,22926,22,,FLEX_ACCOUNT_MONTHLY,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,1,Ahrensburg,true
age_18_24,POL,94000,94,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,POL,false,False,POL,False,False,False,0-2,3,CrÉteil,true
age_32_38,FRA,75010,75,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Paris,true
age_39_45,ITA,27032,27,ITA_FREELANCER_INFERMIERI,BUSINESS_METAL,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Ferrera-erbognone,true
age_18_24,FRA,60100,60,UNEMPLOYED,,,PERSONAL_SAVINGS,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Creil,true
age_18_24,ITA,76960,76,FREELANCER,,,GRANTS,,,,,@gmail.com,False,True,FRA       ,ITA,false,False,FRA,True,True,False,3-5,2,Notre-Dame-de-Bondeville,true
age_32_38,FRA,44520,44,,,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,3-5,2,Moisdon La Rivière,true
age_46_52,SVK,90874,90,FREELANCER,,FINANCIAL_SERVICES,CAPITAL_MARKET_INCOME,,,,,@gmail.com,False,True,SVK       ,SVK,true,False,SVK,True,True,True,0-2,1,Male Levare,true
age_39_45,FRA,54430,54,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,True,FRA       ,,true,False,,NULL,False,True,0-2,,Rehon,true
age_32_38,FRA,69003,69,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,True,FRA       ,,true,False,MAR,False,False,True,3-5,,Lyon,true
age_18_24,FRA,38000,38,,SMART,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Grenoble,true
age_>60,ITA,20068,20,ITA_SELF_EMPLOYED,BUSINESS_BLACK,,PENSION,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,3,Peschiera Borromeo,true
age_25_31,MAR,65479,65,,METAL_CARD_MONTHLY,,,,,,,@outlook.bio,False,True,DEU       ,MAR,false,False,MAR,False,False,False,0-2,,Raunheim,true
age_53_59,FRA,62650,62,FREELANCER,,AGRICULTURE_AND_FORESTRY,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Campagne-les-Boulonnais,true
age_25_31,IND,40123,40,,STANDARD,,,,,,,@hotmail.com,False,False,ITA       ,,true,False,ITA,True,True,False,9-11,,Bologna,true
age_18_24,FRA,93700,93,,BLACK_CARD_MONTHLY,BANKING_AND_INSURANCE,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Drancy,true
age_53_59,GBR,CR0 6BX,CR,,STANDARD,,,,,,,@hotmail.com,False,False,ESP       ,,true,False,,NULL,True,False,3-5,,Surrey,true
age_18_24,GNQ,50009,50,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,False,0-2,2,Zaragoza,true
age_53_59,FRA,62100,62,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,True,FRA,True,NULL,True,12+,,Calais,true
age_32_38,ITA,80059,80,ITA_FREELANCER_AGENTI_DI_CAMBIO,BUSINESS_METAL,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,False,True,3-5,1,Torre del graco,true
age_>60,ITA,91100,91,ITA_SELF_EMPLOYED,,,DONATIONS,,,,,@gmail.com,False,True,ITA       ,BEL,false,False,ITA,True,True,True,0-2,2,Trapani,true
age_25_31,NGA,11252,11,FREELANCER,BUSINESS_BLACK,GAMBLING,,,,,,@post.com,False,False,GRC       ,NGA,false,False,GRC,True,False,False,0-2,,Athens,true
age_32_38,AUT,45130,45,FREELANCER,,CONSTRUCTION,,,,,,@web.de,False,True,DEU       ,,true,False,ITA,False,False,False,0-2,,Essen,true
age_18_24,FRA,94500,94,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,False,0-2,,Champigny-sur-Marne,true
age_25_31,FRA,93300,93,FREELANCER,BUSINESS_CARD,OTHER,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Aubervilliers,true
age_18_24,FRA,15130,15,FREELANCER,BUSINESS_CARD,HOSPITALITY,,,,,,@laposte.net,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Labrousse,true
age_32_38,FRA,75018,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,False,True,0-2,,Paris,true
age_18_24,RUS,37138,37,FREELANCER,BUSINESS_CARD,TRADE_IN_MOTOR_VEHICLES,,,,,,@protonmail.com,False,False,ITA       ,RUS,false,False,DEU,False,False,False,0-2,,Verona,true
age_32_38,FRA,69120,69,,,,,,,,,@yahoo.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Vaulx-en-Velin,true
age_46_52,FRA,93400,93,EMPLOYEE,,,,,,,,@yahoo.fr,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Saint-Ouen,true
age_32_38,IND,10559,10,,STANDARD,,,,,,,@gmail.com,False,False,DEU       ,IND,false,False,DEU,True,NULL,False,0-2,,Berlin,true
age_18_24,ESP,2000,20,FREELANCER,BUSINESS_BLACK,EDUCATION_AND_SCIENCE,EMPLOYMENT,,,,,@gmail.com,False,True,BEL       ,ESP,false,False,USA,False,False,False,0-2,3,Antwerpen,true
