age,nationality,name_email,zip_code,zip_short,occupation,product_type,industry,income_source,income_range,funds_origin,second_nationality,purpose_of_account,email_domain,pep,phone_country_unsupported,tnc_country,birth_country,tnc_like_birth,care_of_address,phone_country,phone_tnc_country,ip_tnc_country,nat_tnc_country,su_kyci_day,device_token_no,address,is_fraudster
age_25_31,FRA,true,37700,37,,,LEGAL_TAX_AUDIT_AND_ACCOUNTING_SERVICES,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@yahoo.fr,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Tours,true
age_32_38,ROU,true,36266,36,FREELANCER,BUSINESS_CARD,MANUFACTURE_FOOD_FEED_PRODUCTS,FAMILY_INCOME,,,,,@gmail.com,False,False,DEU       ,ROU,false,False,DEU,True,True,False,0-2,1,Heringen,true
age_46_52,DEU,false,26382,26,,,,,,,,,@icloud.com,False,True,DEU       ,,true,False,DEU,True,True,True,0-2,,Wilhelmshaven,true
age_25_31,FRA,true,75018,75,FREELANCER,BUSINESS_BLACK,HOSPITALITY,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Paris,true
age_25_31,LTU,false,28231,28,ADMINISTRATIVE_ACTIVITIES,METAL_CARD_MONTHLY,,,,,,,@protonmail.com,False,True,ESP       ,LTU,false,False,GBR,False,False,False,0-2,,Las Rozas de Madrid,true
age_18_24,FRA,false,92420,92,,METAL_CARD_MONTHLY,,,,,,,@outlook.fr,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Vaucresson,true
age_39_45,ROU,true,8441 AC,84,FREELANCER,,HOSPITALITY,,,,,,@gmail.com,False,True,NLD       ,,true,False,ROU,False,True,False,0-2,,Heerenveen,true
age_53_59,BEL,false,93800,93,FREELANCER,BUSINESS_BLACK,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,False,False,0-2,,Épinay-sur-Seine,true
age_39_45,GBR,true,EN3 5HR,EN,,,,,,,,,@hotmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Enfield,true
age_18_24,FRA,true,75011,75,UNEMPLOYED,,,GAMBLING_WINNINGS,,,,,@yahoo.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,4+,Paris,true
age_18_24,FRA,false,93200,93,STUDENT,,,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,False,0-2,2,Saint-Denis,true
age_39_45,DEU,true,04687,04,FREELANCER,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,ONLINE_PURCHASES,@gmx.de,False,True,DEU       ,DEU,true,False,DEU,True,True,True,0-2,4+,Trebsen/Mulde,true
age_39_45,ROU,true,63450,63,FREELANCER,FLEX_ACCOUNT_MONTHLY,OTHER_SERVICE_ACTIVITIES,EMPLOYMENT,,,,,@yahoo.com,False,False,DEU       ,ROU,false,False,DEU,True,True,False,0-2,2,Hanau,true
age_25_31,ATF,true,95470,95,FREELANCER,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,CIV,false,False,FRA,True,NULL,False,12+,,Survilliers,true
age_18_24,FRA,true,95400,95,FREELANCER,,,FAMILY_INCOME,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Villiers-le-Bel,true
age_25_31,FRA,true,92700,92,FREELANCER,STANDARD,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Colombes,true
age_18_24,LTU,false,49243,49,STUDENT,STANDARD,,,,,,,@gmail.com,False,True,LTU       ,,true,False,LTU,True,True,True,0-2,,Kaunas,true
age_>60,FRA,true,76470,76,UNEMPLOYED,,,GOVERNMENT_PAYMENTS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Le Treport,true
age_32_38,FRA,true,94500,94,,,,,,,,,@gmail.com,False,True,FRA       ,TUN,false,False,FRA,True,True,True,0-2,,Champigny sur Marne,true
age_25_31,BEL,true,4101,41,,,,,,,,,@hotmail.fr,False,True,BEL       ,BEL,true,False,BEL,True,True,True,0-2,2,Seraing,true
age_32_38,GBR,false,SE4 1NA,SE,,STANDARD,,,,,,,@icloud.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,London,true
age_46_52,ITA,true,93240,93,,,CONSTRUCTION,SALARY,BETWEEN_2501_AND_5000_EURO,EUROPE_EU,,SALARY_OR_PENSION,@gmail.com,False,True,FRA       ,ITA,false,False,FRA,True,True,False,0-2,1,Stains,true
age_18_24,ESP,true,1080,10,,,,,,,,,@gmail.com,False,True,BEL       ,ESP,false,False,BEL,True,True,False,0-2,,Molenbeek-Saint-Jean,true
age_39_45,FRA,false,17300,17,,STANDARD,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,False,True,0-2,,Rochefort,true
age_25_31,IRL,true,D24R2CH,D2,,STANDARD,,,,,,,@gmail.com,False,False,IRL       ,,true,False,IRL,True,True,True,12+,,Dublin,true
age_25_31,FRA,false,75013,75,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Paris,true
age_18_24,ITA,true,20068,20,ITA_STUDENT,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,peschiera borromeo,true
age_18_24,IRL,true,K45CX76,K4,FREELANCER,BUSINESS_CARD,MANUFACTURING_AND_INDUSTRIAL_PRODUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,True,True,0-2,1,Lusk,true
age_18_24,ITA,true,95041,95,ITA_STUDENT,STANDARD,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,1,Caltagirone,true
age_18_24,FRA,false,93390,93,FREELANCER,,SUPPLY_DISPOSAL,,,,,,@outlook.fr,False,True,FRA       ,,true,False,FRA,True,NULL,True,12+,,Clichy-sous-Bois,true
age_53_59,ITA,true,04100,04,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Borgo Sabotino-foce Verde,true
age_46_52,ITA,false,58809,58,,FLEX_ACCOUNT_MONTHLY,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,,@gmx.de,False,False,DEU       ,DEU,true,False,DEU,True,True,False,0-2,2,Neuenrade,true
age_39_45,POL,false,05-120,05,FREELANCER,BUSINESS_CARD,FINANCIAL_SERVICES,,,,,,@gmail.com,False,False,POL       ,,true,False,POL,True,True,True,0-2,,Legionowo,true
age_25_31,DEU,true,60439,60,FREELANCER,FLEX_ACCOUNT_MONTHLY,CONSTRUCTION,GOVERNMENT_PAYMENTS,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Frankfurt am Main,true
age_18_24,RUS,false,13674,13,FREELANCER,,TRAVEL_AGENCIES,ASSET_SALES,,,,,@web.de,False,True,GRC       ,GEO,false,False,BEL,False,False,False,0-2,3,Acharnes,true
age_18_24,FRA,true,35000,35,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,,Rennes,true
age_25_31,POL,false,53-009,53,,,BANKING_AND_INSURANCE,EMPLOYMENT,,,,,@icloud.com,False,True,POL       ,POL,true,False,POL,True,NULL,True,12+,,Wrocław,true
age_32_38,TUR,true,33150,33,WORKER,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Cenon,true
age_25_31,NGA,false,14471,14,,STANDARD,,,,,,,@yahoo.com,False,False,DEU       ,NGA,false,False,DEU,True,True,False,12+,,Potsdam,true
age_32_38,FRA,false,33300,33,FREELANCER,BUSINESS_CARD,TRANSPORT,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,False,True,0-2,2,Bordeaux,true
age_46_52,HRV,false,93200,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,HRV,false,False,FRA,True,True,False,0-2,3,Saint-Denis,true
age_32_38,NLD,false,9665 GD,96,,BUSINESS_METAL,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,NLD       ,NLD,true,False,NLD,True,True,True,0-2,2,Oude Pekela,true
age_18_24,FRA,false,75018,75,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,CHN,true,30171,30,ITA_FREELANCER_AGENTI_DI_CAMBIO,BUSINESS_SMART,,FAMILY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,False,3-5,3,Mestre,true
age_18_24,FRA,true,93390,93,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Clichy-Sous-Bois,true
age_25_31,DEU,true,10369,10,FREELANCER,,FINANCIAL_SERVICES,,,,,,@emailn.de,False,True,DEU       ,,true,False,DEU,True,NULL,True,12+,,Berlin,true
age_>60,PRT,false,1800-233,18,,STANDARD,,,,,,,@hotmail.com,False,False,PRT       ,,true,False,PRT,True,True,True,0-2,,Lisboa,true
age_53_59,MDA,false,90491,90,FREELANCER,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,MDA,false,False,GBR,False,False,False,0-2,1,Nürnberg,true
age_53_59,FRA,true,24490,24,PENSIONER,,,FAMILY_SUPPORT_OR_INHERITANCE,BETWEEN_1001_AND_2500_EURO,EUROPE_EU,,SALARY_OR_PENSION,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,La Roche-Chalais,true
age_25_31,FRA,true,31100,31,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,FRA,true,False,FRA,True,NULL,True,0-2,3,Toulouse,true
age_39_45,MAR,true,75018,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,False,0-2,,Paris,true
age_32_38,FRA,false,92400,92,EMPLOYEE,BLACK_CARD_MONTHLY,,,,,,,@yahoo.fr,False,False,FRA       ,,true,False,,NULL,True,True,0-2,,Courbevoie,true
age_25_31,FRA,true,93130,93,,STANDARD,,,,,,,@yahoo.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Noisy-le-Sec,true
age_39_45,ROU,true,87-100,87,,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,POL       ,ROU,false,False,ROU,False,False,False,0-2,1,Toruń,true
age_25_31,FRA,true,75019,75,FREELANCER,BUSINESS_BLACK,TRANSPORT,,,,,,@hotmail.fr,False,False,FRA       ,,true,True,FRA,True,True,True,0-2,,Paris,true
age_>60,NLD,true,5685 GW,56,FREELANCER,METAL_CARD_MONTHLY,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,NLD       ,SUR,false,False,NLD,True,True,True,0-2,2,Best,true
age_>60,ITA,true,33017,33,FREELANCER,BUSINESS_CARD,COMMERCE,,,,,,@gmail.com,False,False,ITA       ,,true,False,,NULL,True,True,0-2,,Tarcento,true
age_25_31,GBR,false,RM10 8AR,RM,,,,,,,,,@outlook.com,False,True,GBR       ,,true,False,GBR,True,True,True,12+,,Dagenham,true
age_46_52,ESP,false,28922,28,MEDICINE_HEALTH_SPORTS,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,EMPLOYMENT,,,,,@gmail.com,False,True,ESP       ,ESP,true,False,ESP,True,True,True,0-2,2,Alcorcón,true
age_32_38,FRA,false,75010,75,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,False,True,0-2,,Paris,true
age_18_24,HUN,true,97658,97,STUDENT,STANDARD,,FAMILY_INCOME,,,,SALARY_OR_PENSION,@gmail.com,False,True,DEU       ,USA,false,False,GBR,False,False,False,0-2,1,Schönau,true
age_25_31,FRA,true,27520,27,UNEMPLOYED,METAL_CARD_MONTHLY,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,27520 - BOISSEY LE CHATEL,true
age_18_24,GBR,true,PR3 0RY,PR,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,0-2,,Preston,true
age_32_38,BEL,true,4000,40,,STANDARD,,,,,,,@hotmail.fr,False,False,BEL       ,,true,False,BEL,True,True,True,12+,,Liège,true
age_32_38,FRA,true,77680,77,,,LOGISTICS_WHOLESALE_AND_RETAIL,SALARY,BETWEEN_2501_AND_5000_EURO,EUROPE_EU,,DAY_TO_DAY_EXPENSES,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Roissy-en-Brie,true
age_18_24,FRA,true,75020,75,FREELANCER,BUSINESS_METAL,AGRICULTURE,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Paris,true
age_32_38,NOR,true,3732,37,FREELANCER,STANDARD,SPORT_GAMBLING_ENTERTAINMENT_AND_GASTRONOMY,GAMBLING_WINNINGS,,,,,@hotmail.com,False,False,NOR       ,RUS,false,False,NOR,True,True,True,0-2,1,Skien,true
age_32_38,TUR,true,74930,74,,,VEHICLE_TRADE_AND_SERVICES,EMPLOYMENT,,,,SALARY_OR_PENSION,@icloud.com,False,True,DEU       ,TUR,false,False,DEU,True,NULL,False,12+,,Ittlingen,true
age_46_52,FRA,false,78570,78,FREELANCER,,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,False,0-2,,Andrésy,true
age_25_31,NOR,false,0194,01,,,,,,,,,@gmail.com,False,True,NOR       ,NOR,true,False,NOR,True,True,True,0-2,1,Oslo,true
age_18_24,FRA,true,92500,92,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,6-8,,Rueil-Malmaison,true
age_18_24,FRA,true,16700,16,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Ruffec,true
age_18_24,FRA,false,95400,95,STUDENT,SMART,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Villiers le bel,true
age_18_24,FRA,false,93330,93,UNEMPLOYED,,,GAMBLING_WINNINGS,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Neuilly-sur-Marne,true
age_25_31,GBR,true,NW10 8EF,NW,,STANDARD,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,12+,,London,true
age_39_45,BGR,true,5037,50,,SMART,CONSTRUCTION,EMPLOYMENT,,,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,NOR       ,BGR,false,False,BGR,False,False,False,0-2,1,Bergen,true
age_25_31,ESP,false,07004,07,STUDENT,,,FAMILY_INCOME,,,,,@gmail.com,False,True,ESP       ,GNQ,false,False,ESP,True,False,True,0-2,3,Palma de Mallorca,true
age_18_24,GBR,true,BL95HG,BL,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,True,GBR       ,,true,False,GBR,True,True,True,6-8,,Bury,true
age_39_45,FRA,false,51100,51,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Reims,true
age_18_24,FRA,true,75018,75,FREELANCER,,FINANCIAL_SERVICES,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Paris,true
age_46_52,ITA,true,92027,92,ITA_EMPLOYEE_PRIVATE_SECTOR,,,SALARY,,,,,@libero.it,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,1,Licata,true
age_18_24,ITA,true,09039,09,ITA_SELF_EMPLOYED,,,REDEPLOYMENT_OF_SAVINGS,,,,,@gmail.com,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,2,Villacidro,true
age_>60,FRA,true,86100,86,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Châtellerault,true
age_>60,FRA,true,78190,78,PENSIONER,,VEHICLE_TRADE_AND_SERVICES,PERSONAL_SAVINGS,LESS_THAN_1000_EURO,EUROPE_EU,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,TUN,false,False,FRA,True,True,True,0-2,1,Trappes,true
age_18_24,FRA,false,77600,77,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Bussy-Saint-Georges,true
age_25_31,ITA,false,80141,80,ITA_SELF_EMPLOYED,STANDARD,,SALARY,,,,,@blu.it,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,1,Napoli,true
age_25_31,ITA,true,89015,89,,,,,,,,,@gmail.com,False,True,ITA       ,,true,False,ITA,True,True,True,0-2,,Palmi,true
age_>60,PER,false,83059,83,FREELANCER,,,ASSET_SALES,,,,,@gmail.com,False,True,DEU       ,PER,false,False,PER,False,False,False,0-2,1,Kolbermoor,true
age_18_24,FRA,true,76120,76,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Le Grand-Quevilly,true
age_32_38,FRA,true,75017,75,,,,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,6-8,,Paris,true
age_32_38,FRA,true,83131,83,,,HEALTH_SERVICES_AND_SOCIAL_WELFARE,SALARY,BETWEEN_1001_AND_2500_EURO,EUROPE,,DAY_TO_DAY_EXPENSES,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Montferrat,true
age_>60,DEU,true,67240,67,,METAL_CARD_MONTHLY,,,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,,Bobenheim-Roxheim,true
age_32_38,FRA,true,95800,95,FREELANCER,BUSINESS_CARD,COMMERCE,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Cergy,true
age_39_45,DEU,true,30855,30,,,,,,,,,@emailn.de,False,True,DEU       ,,true,False,DEU,True,NULL,True,12+,,Langenhagen,true
age_18_24,FRA,false,81200,81,,,,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,NULL,True,12+,,Aussillon,true
age_53_59,ITA,false,46030,46,FREELANCER,,REAL_ESTATE,,,,,,@virgilio.it,False,True,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,San Giorgio di Mantova,true
age_25_31,BEL,false,1020,10,,STANDARD,,,,,,,@gmail.com,False,False,BEL       ,COD,false,False,BEL,True,True,True,12+,,Bruxelles,true
age_32_38,SVK,false,03901,03,FREELANCER,BUSINESS_BLACK,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,,@gmail.com,False,False,SVK       ,SVK,true,False,SVK,True,NULL,True,0-2,4+,Turcianske teplice,true
age_32_38,FRA,true,13009,13,FREELANCER,BUSINESS_SMART,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Marseille,true
age_39_45,BEL,false,9240,92,,,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,,@live.be,False,True,BEL       ,BEL,true,False,BEL,True,True,True,0-2,2,Zele,true
age_39_45,PRT,false,2865-154,28,FREELANCER,BUSINESS_CARD,LOGISTICS_WHOLESALE_AND_RETAIL,EMPLOYMENT,,,,SALARY_OR_PENSION,@gmail.com,False,False,PRT       ,PRT,true,False,PRT,True,True,True,0-2,1,Fernao Ferro,true
age_25_31,FRA,true,75018,75,FREELANCER,,MECHANICAL_ENGINEERING,,,,,,@gmail.com,False,True,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_32_38,FRA,false,77176,77,,STANDARD,CONSTRUCTION,EMPLOYMENT,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,1,Savigny-le-Temple,true
age_53_59,DEU,false,68259,68,,FLEX_ACCOUNT_MONTHLY,ENERGY_UTILITIES_AND_TELECOMMUNICATION,INHERITANCE,,,,,@web.de,False,False,DEU       ,DEU,true,False,DEU,True,True,True,0-2,3,Mannheim,true
age_18_24,CMR,false,44300,44,,,,,,,,,@gmail.com,False,True,FRA       ,CMR,false,False,FRA,True,NULL,False,12+,,Nantes,true
age_18_24,FRA,true,75018,75,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,12+,,Paris,true
age_46_52,DEU,true,06862,06,,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmail.com,False,False,DEU       ,DEU,true,False,DEU,True,NULL,True,0-2,,Dessau-Roßlau,true
age_>60,FRA,true,24600,24,,STANDARD,,,,,,,@free.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Riberac,true
age_25_31,TUR,false,93320,93,FREELANCER,,CONSTRUCTION,FAMILY_INCOME,,,,,@gmail.com,False,True,FRA       ,TUR,false,False,FRA,True,True,False,0-2,2,Les Pavillons-sous-Bois,true
age_32_38,FRA,false,77000,77,FREELANCER,,FINANCIAL_SERVICES,,,,,,@gmail.com,False,True,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Melun,true
age_18_24,FRA,false,93390,93,FREELANCER,BUSINESS_BLACK,OTHER_MANUFACTURING_INDUSTRY,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,,Clichy-sous-bois,true
age_32_38,FR,true,94420,94,EMPLOYEE,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,3-5,,Le Plessis-Trévise,true
age_25_31,DEU,false,10115,10,STUDENT,,VEHICLE_TRADE_AND_SERVICES,GRANTS,,,,ONLINE_TRADING_OR_CRYPTOCURRENCY,@gmail.com,False,True,DEU       ,DEU,true,False,BEN,False,NULL,True,12+,,Berlin,true
age_25_31,ITA,false,05-090,05,FREELANCER,,CONSTRUCTION,DONATIONS,,,,,@inbox.lv,False,True,POL       ,ITA,false,False,USA,False,False,False,0-2,1,Raszyn,true
age_46_52,FRA,true,84270,84,FREELANCER,,,GOVERNMENT_PAYMENTS,,,,,@outlook.fr,False,True,FRA       ,DZA,false,False,FRA,True,True,True,0-2,3,Vedene,true
age_32_38,CIV,true,75020,75,FREELANCER,BUSINESS_CARD,OTHER_SERVICE_ACTIVITIES,,,,,,@gmail.com,False,False,FRA       ,CIV,false,True,FRA,True,False,False,0-2,2,Paris,true
age_>60,FRA,true,93370,93,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@gmail.com,False,True,FRA       ,,true,True,SUR,False,False,True,0-2,,MONTFERMEIL,true
age_18_24,FRA,true,69003,69,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Lyon,true
age_18_24,BRA,false,2780292,27,STUDENT,,,EMPLOYMENT,,,,,@icloud.com,False,True,PRT       ,BRA,false,False,PRT,True,True,False,0-2,3,Lisboa,true
age_25_31,POL,false,11-700,11,FREELANCER,BUSINESS_CARD,,EMPLOYMENT,,,,,@gmail.com,False,False,POL       ,POL,true,False,POL,True,True,True,0-2,3,Mrągowo,true
age_53_59,ESP,false,41004,41,,,PUBLIC_SERVICES_AND_HOSPITALITY,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@ymail.com,False,False,ESP       ,ESP,true,False,ESP,True,True,True,0-2,3,Sevilla,true
age_25_31,GHA,false,22179,22,FREELANCER,BUSINESS_BLACK,OTHER_SERVICE_ACTIVITIES,,,,,,@outlook.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,0-2,,Hamburg,true
age_25_31,FRA,true,29270,29,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Carhaix-Plouguer,false
age_53_59,IRL,true,W91D303,W9,,SMART,ENERGY_UTILITIES_AND_TELECOMMUNICATION,EMPLOYMENT,,,,PERSONAL_PROJECTS,@gmail.com,False,False,IRL       ,IRL,true,False,IRL,True,True,True,0-2,3,Baltinglass,false
age_25_31,IDN,true,10553,10,,,,,,,,,@gmail.com,False,False,DEU       ,,true,False,DEU,True,NULL,False,12+,,Berlin,false
age_25_31,GRC,true,15562,15,,STANDARD,,,,,,,@gmail.com,False,False,GRC       ,,true,False,GRC,True,True,True,0-2,,Cholargos,false
age_46_52,AUT,false,7011,70,,STANDARD,,,,,,,@btl.co.at,False,False,AUT       ,AUT,true,False,AUT,True,True,True,0-2,,Gemeinde Siegendorf,false
age_53_59,POL,false,02-132,02,FREELANCER,STANDARD,MEDIA_TECHNOLOGY_AND_CONSULTING,EMPLOYMENT,,,,TRAVEL_OR_RELOCATION,@gmail.com,False,False,POL       ,POL,true,False,POL,True,True,True,0-2,3,Warszawa,false
age_32_38,FRA,true,69007,69,,STANDARD,,,,,,,@hotmail.fr,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Lyon,true
age_32_38,FRA,false,75016,75,FREELANCER,BUSINESS_CARD,RETAIL_TRADE,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Paris,true
age_18_24,BGR,false,12355,12,,,TRAVEL_AGENCIES_AND_REAL_ESTATE_AGENTS,ASSET_SALES,,,,,@gmail.com,False,True,DEU       ,BGR,false,False,BGR,False,NULL,False,12+,,Berlin,true
age_>60,BEL,false,1070,10,,,,,,,,,@gmail.com,False,True,BEL       ,BEL,true,False,FRA,False,NULL,True,0-2,,Bruxelles,true
age_18_24,CIV,false,92220,92,STUDENT,STANDARD,,FAMILY_INCOME,,,,,@gmail.com,False,False,FRA       ,CIV,false,False,FRA,True,True,False,0-2,2,Bagneux,true
age_46_52,ITA,true,63900,63,ITA_SELF_EMPLOYED,STANDARD,,SALARY,,,,,@gmail.com,False,False,ITA       ,ITA,true,False,ITA,True,True,True,0-2,,Fermo,true
age_46_52,BGR,false,1210,12,FREELANCER,,FINANCIAL_SERVICES,,,,,,@gmail.com,False,True,BEL       ,BEL,true,False,BEL,True,True,False,0-2,2,Saint-Josse-ten-Noode,true
age_25_31,HRV,true,13629,13,,,LEGAL_TAX_AUDIT_AND_ACCOUNTING_SERVICES,EMPLOYMENT,,,,,@gmail.com,False,True,DEU       ,HRV,false,False,HRV,False,False,False,0-2,1,Berlin,true
age_25_31,FRA,true,77130,77,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,2,Montereau,true
age_18_24,ROU,false,93150,93,,BLACK_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,False,False,0-2,,Le Blanc-Mesnil,true
age_32_38,DEU,true,64521,64,EMPLOYEE,FLEX_ACCOUNT_MONTHLY,,,,,,,@gmx.de,False,False,DEU       ,,true,False,,NULL,True,True,12+,,Groß-Gerau,true
age_25_31,TUR,true,02200,02,,METAL_CARD_MONTHLY,,,,,,,@gmail.com,False,False,FRA       ,TUR,false,False,FRA,True,True,False,0-2,2,Soissons,true
age_39_45,ESP,true,75019,75,FREELANCER,,SUPPLY_DISPOSAL,EMPLOYMENT,,,,,@gmail.com,False,True,FRA       ,DZA,false,False,FRA,True,True,False,0-2,3,Paris,true
age_32_38,FRA,true,57100,57,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,,true,False,FRA,True,True,True,0-2,,Thionville,true
age_18_24,FRA,true,77370,77,,STANDARD,,,,,,,@gmail.com,False,False,FRA       ,FRA,true,False,FRA,True,True,True,0-2,3,Fontenailles,true
